"FUND_CODE","FUND_NAME","ITEM_TYPE","SOURCE_DESCRIPTION","CATEGORY","src.cat"
"3111","Popa Journalism Schlr","651250005740","MSU","Gift Aid","MSU_GiftAid"
"3113","Palmer Shelton Scholarsh","651250005745","MSU","Gift Aid","MSU_GiftAid"
"3114","Platt Dixie Fellows Sch","651250005750","MSU","Gift Aid","MSU_GiftAid"
"3115","Pasant Shirley K Scholar","651250005755","MSU","Gift Aid","MSU_GiftAid"
"3115A","Belden Endowment HB","651250005760","MSU","Gift Aid","MSU_GiftAid"
"3116","Swarthout Alumni Club","651250005765","MSU","Gift Aid","MSU_GiftAid"
"3117","Platt, Marcia Schlrshp","651250005770","MSU","Gift Aid","MSU_GiftAid"
"3118","Endo Hudson Japanese","651250005771","MSU","Gift Aid","MSU_GiftAid"
"3119","Plant Research Tuition Fe","651250005772","MSU","Gift Aid","MSU_GiftAid"
"3123","Paulson Scholarship","651250005775","MSU","Gift Aid","MSU_GiftAid"
"3126","Pruente, Sandra Memorial","651250005780","MSU","Gift Aid","MSU_GiftAid"
"3127","Piccinini Amedeo Endowed","651250005785","MSU","Gift Aid","MSU_GiftAid"
"3125","National Migrant Scholars","651250005786","MSU","Gift Aid","MSU_GiftAid"
"3121","Donald Anderson Family","651250005787","MSU","Gift Aid","MSU_GiftAid"
"3121A","AFRE","651250005788","MSU","Gift Aid","MSU_GiftAid"
"3120","Leonardo Da Vinci Design","651250005789","MSU","Gift Aid","MSU_GiftAid"
"3133","Carter, Christine Fund","651250005790","MSU","Gift Aid","MSU_GiftAid"
"3121B","AFRE Skidmore","651250005791","MSU","Gift Aid","MSU_GiftAid"
"3135D","Packaging Woloson SA","651250005795","MSU","Gift Aid","MSU_GiftAid"
"3135E","Packaging Hayes Endow","651250005800","MSU","Gift Aid","MSU_GiftAid"
"3135G","PCKG Marion Merrill","651250005805","MSU","Gift Aid","MSU_GiftAid"
"3135H","PCKG Jamie Hill","651250005810","MSU","Gift Aid","MSU_GiftAid"
"3139","Marinez Farm Workers Sch","651250005815","MSU","Gift Aid","MSU_GiftAid"
"3134","Nancy Dunn Scholarship","651250005816","MSU","Gift Aid","MSU_GiftAid"
"3137","Burgess Outreach Activities","651250005817","MSU","Gift Aid","MSU_GiftAid"
"3690","Burgess Institute Schaber","651250005818","MSU","Gift Aid","MSU_GiftAid"
"3141","Physics Astronomy Award","651250005820","MSU","Gift Aid","MSU_GiftAid"
"3141A","Physics Astronomy Award","651250005821","MSU","Gift Aid","MSU_GiftAid"
"3142","McGregor, Morgan Mem Sch","651250005825","MSU","Gift Aid","MSU_GiftAid"
"3145","Priv & Indus Security","651250005830","MSU","Gift Aid","MSU_GiftAid"
"3146","Place,Morris & Sarah Awd","651250005835","MSU","Gift Aid","MSU_GiftAid"
"3148","Panhellenic Scholarship","651250005840","MSU","Gift Aid","MSU_GiftAid"
"3149","Pkging & Tech Integrated","651250005845","MSU","Gift Aid","MSU_GiftAid"
"3150","Phillips Woodwind Award","651250005850","MSU","Gift Aid","MSU_GiftAid"
"3151","Parsons, George Award","651250005855","MSU","Gift Aid","MSU_GiftAid"
"3153","Packaging Obolewicz","651250005860","MSU","Gift Aid","MSU_GiftAid"
"3152","Parker Award","651250005861","MSU","Gift Aid","MSU_GiftAid"
"3161D","Cheryl Gilliam Award","651250005875","MSU","Gift Aid","MSU_GiftAid"
"3163","Don & Diane Cook Endowme","651250005880","MSU","Gift Aid","MSU_GiftAid"
"3166","Wilczak, Eugene","651250005890","MSU","Gift Aid","MSU_GiftAid"
"3167A","Swetech Endowed Scholar","651250005895","MSU","Gift Aid","MSU_GiftAid"
"3169","Polley Ira Memorial Sch","651250005905","MSU","Gift Aid","MSU_GiftAid"
"3170","Roush Diana Award","651250005910","MSU","Gift Aid","MSU_GiftAid"
"3172A","Rhiness Family Endowmnt","651250005915","MSU","Gift Aid","MSU_GiftAid"
"3173B","Ruth Dahlberg Smith","651250005925","MSU","Gift Aid","MSU_GiftAid"
"3174","Engineering Page, Carl","651250005940","MSU","Gift Aid","MSU_GiftAid"
"3175","Spork, Chris & Mary Endw","651250005945","MSU","Gift Aid","MSU_GiftAid"
"3176","Elsie Rosselit Fund","651250005950","MSU","Gift Aid","MSU_GiftAid"
"3177","Romsos Dale Award","651250005955","MSU","Gift Aid","MSU_GiftAid"
"3178","Smith, Elton Funds","651250005956","MSU","Gift Aid","MSU_GiftAid"
"3171","Kaufman Family","651250005957","MSU","Gift Aid","MSU_GiftAid"
"3179","Jones Ingrid Saunders","651250005960","MSU","Gift Aid","MSU_GiftAid"
"3181","Nelson Victor & Alta","651250005970","MSU","Gift Aid","MSU_GiftAid"
"3182","Schiff George & Gertrude","651250005975","MSU","Gift Aid","MSU_GiftAid"
"3184","Milner-Estes Mary Nursng","651250005980","MSU","Gift Aid","MSU_GiftAid"
"3187","Shingleton, Jack Endwd","651250005985","MSU","Gift Aid","MSU_GiftAid"
"3188","Kaneene Study Abroad","651250005986","MSU","Gift Aid","MSU_GiftAid"
"3192","Rubner, Michael & Audrey","651250005995","MSU","Gift Aid","MSU_GiftAid"
"3193","Rainey James Award","651250006000","MSU","Gift Aid","MSU_GiftAid"
"3194","Manderscheid Endowed Fund","651250006001","MSU","Gift Aid","MSU_GiftAid"
"3196","Schettl/Lavdnthol/Horwat","651250006005","MSU","Gift Aid","MSU_GiftAid"
"3195","Thomas Scholarship","651250006006","MSU","Gift Aid","MSU_GiftAid"
"3199","Suncoast Spartans","651250006007","MSU","Gift Aid","MSU_GiftAid"
"3197","APA Student Leadership","651250006010","MSU","Gift Aid","MSU_GiftAid"
"3202","Richardson, Marvis Endow","651250006020","MSU","Gift Aid","MSU_GiftAid"
"3204","Riverside Osteo Guild","651250006025","MSU","Gift Aid","MSU_GiftAid"
"3205","Riverside Osteo Staff","651250006030","MSU","Gift Aid","MSU_GiftAid"
"3207","Sause, Dr. Louise M. Sch","651250006035","MSU","Gift Aid","MSU_GiftAid"
"3206","EY Expendable Scholarship","651250006036","MSU","Gift Aid","MSU_GiftAid"
"3208","Renfer Stephen Award","651250006040","MSU","Gift Aid","MSU_GiftAid"
"3212A","Engineering Study Abroad","651250006050","MSU","Gift Aid","MSU_GiftAid"
"3212B","Engineering Study Abroad","651250006055","MSU","Gift Aid","MSU_GiftAid"
"3214","Radelet Louis Grad Schol","651250006060","MSU","Gift Aid","MSU_GiftAid"
"3220","Rudman, Florence Endowed","651250006070","MSU","Gift Aid","MSU_GiftAid"
"3223","Milko, David & Marilyn","651250006075","MSU","Gift Aid","MSU_GiftAid"
"3222","Harsh Family Agribusiness","651250006076","MSU","Gift Aid","MSU_GiftAid"
"3224","Ryder, E & G Scholarship","651250006080","MSU","Gift Aid","MSU_GiftAid"
"3226","Rex Sue Award of Merit","651250006085","MSU","Gift Aid","MSU_GiftAid"
"3225","Richards Memorial Schlr","651250006086","MSU","Gift Aid","MSU_GiftAid"
"3228","Gustafson-Murphy","651250006091","MSU","Gift Aid","MSU_GiftAid"
"3229","Resource Development Sch","651250006095","MSU","Gift Aid","MSU_GiftAid"
"3230","Rachman, Annette Schlr","651250006100","MSU","Gift Aid","MSU_GiftAid"
"3232","Rosenthal Daniel End Sch","651250006105","MSU","Gift Aid","MSU_GiftAid"
"3233","Mark V Ewing","651250006106","MSU","Gift Aid","MSU_GiftAid"
"3234","Reynolds, J Mason Schlr","651250006110","MSU","Gift Aid","MSU_GiftAid"
"3235","Bertha Barber Scholarshi","651250006115","MSU","Gift Aid","MSU_GiftAid"
"3239","Rosegart, Eldon Award","651250006120","MSU","Gift Aid","MSU_GiftAid"
"3241","Rust, James D. Endowed","651250006130","MSU","Gift Aid","MSU_GiftAid"
"3243","Rowden, William Schlrshp","651250006140","MSU","Gift Aid","MSU_GiftAid"
"3244","Richard Robert Endw Sch","651250006145","MSU","Gift Aid","MSU_GiftAid"
"3245","Neal Donald & Annette","651250006150","MSU","Gift Aid","MSU_GiftAid"
"3246","Reitmeyer Fam Scholarsp","651250006155","MSU","Gift Aid","MSU_GiftAid"
"3246A","Karen Gilhooly MD Award","651250006160","MSU","Gift Aid","MSU_GiftAid"
"3247","Rutherford Scholarship","651250006165","MSU","Gift Aid","MSU_GiftAid"
"3249","Mixed Rifle Team Scholar","651250006175","MSU","Gift Aid","MSU_GiftAid"
"3252","Rolf, Raymond & Dorothy","651250006180","MSU","Gift Aid","MSU_GiftAid"
"3251","Andre Blay Film Award","651250006181","MSU","Gift Aid","MSU_GiftAid"
"3250","MSMR Board Scholarship","651250006182","MSU","Gift Aid","MSU_GiftAid"
"3253","Ridley, Gordon Endowed","651250006185","MSU","Gift Aid","MSU_GiftAid"
"3254","Michigan Horse Council","651250006190","MSU","Gift Aid","MSU_GiftAid"
"3255","Rutledge Frank Scholarsp","651250006195","MSU","Gift Aid","MSU_GiftAid"
"3256","Challenge 24","651250006196","MSU","Gift Aid","MSU_GiftAid"
"3257","Hamelink Ronald Scholrsp","651250006200","MSU","Gift Aid","MSU_GiftAid"
"3257A","Elliot Scholarship","651250006205","MSU","Gift Aid","MSU_GiftAid"
"3257B","Bristow Scholarship","651250006210","MSU","Gift Aid","MSU_GiftAid"
"3258","Davis, James Endowed","651250006215","MSU","Gift Aid","MSU_GiftAid"
"3259","Henry Ritter","651250006220","MSU","Gift Aid","MSU_GiftAid"
"3260","Tift, Janet Sisson","651250006225","MSU","Gift Aid","MSU_GiftAid"
"3267","Social Science Dean Award","651250006227","MSU","Gift Aid","MSU_GiftAid"
"3268","Cynthia Fates","651250006228","MSU","Gift Aid","MSU_GiftAid"
"3269","HC Hartline-Schepler","651250006229","MSU","Gift Aid","MSU_GiftAid"
"3260A","Tift, Janet Sisson","651250006230","MSU","Gift Aid","MSU_GiftAid"
"3262","Huff Warren & Mary Award","651250006235","MSU","Gift Aid","MSU_GiftAid"
"3271B","Houston Striggow","651250006245","MSU","Gift Aid","MSU_GiftAid"
"3271","Lazer Hospitality Bus","651250006246","MSU","Gift Aid","MSU_GiftAid"
"3271D","Emerson Endowment","651250006250","MSU","Gift Aid","MSU_GiftAid"
"3271E","Schuler Endowed","651250006255","MSU","Gift Aid","MSU_GiftAid"
"3271F","Associates of TSHB","651250006260","MSU","Gift Aid","MSU_GiftAid"
"3271H","Vlahakis Scholarship","651250006265","MSU","Gift Aid","MSU_GiftAid"
"3271J","Winegardner & Hammons","651250006275","MSU","Gift Aid","MSU_GiftAid"
"3271K","Shah, Hasu & Hersha","651250006280","MSU","Gift Aid","MSU_GiftAid"
"3271N","HOSBUS- Davis-Kisielica","651250006285","MSU","Gift Aid","MSU_GiftAid"
"3271Q","HOSBUS- Wataru Nagata","651250006290","MSU","Gift Aid","MSU_GiftAid"
"3271S","Cole, Douglas Hos Bus","651250006295","MSU","Gift Aid","MSU_GiftAid"
"3271U","HOSBUS- Mueller","651250006300","MSU","Gift Aid","MSU_GiftAid"
"3271X","HOSBUS-Toni Wisne Sabina","651250006301","MSU","Gift Aid","MSU_GiftAid"
"3277","Knox Mary Beth Schlrshp","651250006305","MSU","Gift Aid","MSU_GiftAid"
"3280A","Royer-Webb Art Scholshp","651250006310","MSU","Gift Aid","MSU_GiftAid"
"3280B","Rohem Scholarship","651250006315","MSU","Gift Aid","MSU_GiftAid"
"3280D","Broad - Burgess NVC Awar","651250006320","MSU","Gift Aid","MSU_GiftAid"
"3280E","MFA Prize","651250006321","MSU","Gift Aid","MSU_GiftAid"
"3285","Miller Stanley & Eileen","651250006325","MSU","Gift Aid","MSU_GiftAid"
"3286","Burgess Scholarship","651250006330","MSU","Gift Aid","MSU_GiftAid"
"3287","Mack Scholarship","651250006340","MSU","Gift Aid","MSU_GiftAid"
"3287A","Hesse Scholarship","651250006345","MSU","Gift Aid","MSU_GiftAid"
"3288","McCormick Yvette Do Sch","651250006350","MSU","Gift Aid","MSU_GiftAid"
"3289","Gordon William & Ruth","651250006355","MSU","Gift Aid","MSU_GiftAid"
"3290","Soc Sci Waller, Charlie","651250006360","MSU","Gift Aid","MSU_GiftAid"
"3291","Eames Vet Medicine Award","651250006365","MSU","Gift Aid","MSU_GiftAid"
"3294","Faber, Richart Hos Bus","651250006370","MSU","Gift Aid","MSU_GiftAid"
"3292","Broad - Covid 19 Award","651250006371","MSU","Gift Aid","MSU_GiftAid"
"3293","Eden Rock Scholarship","651250006372","MSU","Gift Aid","MSU_GiftAid"
"3295","Screenplay Competition","651250006373","MSU","Gift Aid","MSU_GiftAid"
"3296","Tagget Katrina Fellowshp","651250006375","MSU","Gift Aid","MSU_GiftAid"
"3297","SE Klein Scholarship","651250006376","MSU","Gift Aid","MSU_GiftAid"
"3299","Samaritan Scholar Award","651250006380","MSU","Gift Aid","MSU_GiftAid"
"3302","Stimer Award","651250006390","MSU","Gift Aid","MSU_GiftAid"
"3304","Smith River Farms Scholr","651250006395","MSU","Gift Aid","MSU_GiftAid"
"3305","Schember, Marion Omricon","651250006400","MSU","Gift Aid","MSU_GiftAid"
"3306","Schemmel, Rachel Endowed","651250006405","MSU","Gift Aid","MSU_GiftAid"
"3301","Sandford Scholarship","651250006406","MSU","Gift Aid","MSU_GiftAid"
"3298","Mechanic Film Scholarship","651250006407","MSU","Gift Aid","MSU_GiftAid"
"3307","Smith, Carl & Viola Schl","651250006410","MSU","Gift Aid","MSU_GiftAid"
"3308","Spartan Advntage Endowed","651250006415","MSU","Gift Aid","MSU_GiftAid"
"3309","Shaffer, Louis Schlrshp","651250006420","MSU","Gift Aid","MSU_GiftAid"
"3310","Stevens Award in MedTech","651250006425","MSU","Gift Aid","MSU_GiftAid"
"3311","Simonsen Award","651250006430","MSU","Gift Aid","MSU_GiftAid"
"3312","Culpepper,Thomas&Marilyn","651250006435","MSU","Gift Aid","MSU_GiftAid"
"3314","Stroud, C & H Schlrshp","651250006440","MSU","Gift Aid","MSU_GiftAid"
"3315","Stutler March Band Schlr","651250006445","MSU","Gift Aid","MSU_GiftAid"
"3316","Kavinsky, Jared Memorial","651250006450","MSU","Gift Aid","MSU_GiftAid"
"3317","Simon Lou Ann & Roy","651250006455","MSU","Gift Aid","MSU_GiftAid"
"3318","Schilling, Gary Schlrshp","651250006460","MSU","Gift Aid","MSU_GiftAid"
"3319U","Stevens, Terrill Scholar","651250006465","MSU","Gift Aid","MSU_GiftAid"
"3320","John Siefka Memorial Sch","651250006470","MSU","Gift Aid","MSU_GiftAid"
"3325","Sellner Carl Scholarship","651250006480","MSU","Gift Aid","MSU_GiftAid"
"3324","Venice Peek Music Schl","651250006481","MSU","Gift Aid","MSU_GiftAid"
"3323","Plant Research Grad Support","651250006482","MSU","Gift Aid","MSU_GiftAid"
"3322","R2D2 Stipend","651250006483","MSU","Gift Aid","MSU_GiftAid"
"3327","Strohmaier, Tammi Mem","651250006485","MSU","Gift Aid","MSU_GiftAid"
"3326","Dennis Experiential Learn","651250006486","MSU","Gift Aid","MSU_GiftAid"
"3328A","Dailey, Roberta Jeffers","651250006490","MSU","Gift Aid","MSU_GiftAid"
"3330","Sayer, William Schlrshp","651250006495","MSU","Gift Aid","MSU_GiftAid"
"3331","Dodd, Jeffrey Memorial","651250006500","MSU","Gift Aid","MSU_GiftAid"
"3332","HC Kolasa-Kelly","651250006501","MSU","Gift Aid","MSU_GiftAid"
"3333L","Schmidtke-Wagner Schlr","651250006506","MSU","Gift Aid","MSU_GiftAid"
"3334","Smookler, Bernard Schlr","651250006510","MSU","Gift Aid","MSU_GiftAid"
"3335","Sabine Gordon Scholarshp","651250006515","MSU","Gift Aid","MSU_GiftAid"
"3339","John/Sharon Peurach Endw","651250006525","MSU","Gift Aid","MSU_GiftAid"
"3338","Global Mindset","651250006526","MSU","Gift Aid","MSU_GiftAid"
"3340","Sherman Harriette Award","651250006530","MSU","Gift Aid","MSU_GiftAid"
"3341","H Hugh Hickok Endowed","651250006531","MSU","Gift Aid","MSU_GiftAid"
"3342","Stilwill Endowed Scholar","651250006535","MSU","Gift Aid","MSU_GiftAid"
"3341A","Woodford Endowed","651250006536","MSU","Gift Aid","MSU_GiftAid"
"3344","Stuckle Wm & Marion Sch","651250006540","MSU","Gift Aid","MSU_GiftAid"
"3343","Riverside","651250006541","MSU","Gift Aid","MSU_GiftAid"
"3345","St Clair, Charles Schlr","651250006545","MSU","Gift Aid","MSU_GiftAid"
"3347D","Hubble Family","651250006550","MSU","Gift Aid","MSU_GiftAid"
"3347E","Polumbo, Ralph & Alice","651250006555","MSU","Gift Aid","MSU_GiftAid"
"3348","Sober, Keith Scholarship","651250006560","MSU","Gift Aid","MSU_GiftAid"
"3349","Seevers Scholarship","651250006565","MSU","Gift Aid","MSU_GiftAid"
"3349R","Seevers Scholarship","651250006570","MSU","Gift Aid","MSU_GiftAid"
"3350","Greenleaf, E & C Schlr","651250006575","MSU","Gift Aid","MSU_GiftAid"
"3351","Society Mnfcting Enginer","651250006580","MSU","Gift Aid","MSU_GiftAid"
"3353","Schmidt Family Scholrshp","651250006585","MSU","Gift Aid","MSU_GiftAid"
"3353A","Oginsky Scholarship","651250006590","MSU","Gift Aid","MSU_GiftAid"
"3353B","JMC Sarafa Scholarship","651250006595","MSU","Gift Aid","MSU_GiftAid"
"3355R","Seevers, East Coast Sch","651250006600","MSU","Gift Aid","MSU_GiftAid"
"3356","Sells, William Schlrshp","651250006605","MSU","Gift Aid","MSU_GiftAid"
"3357","Stackhouse,Nora Sager ED","651250006610","MSU","Gift Aid","MSU_GiftAid"
"3359","Kreer, John Family","651250006615","MSU","Gift Aid","MSU_GiftAid"
"3358","RDSP","651250006616","MSU","Gift Aid","MSU_GiftAid"
"3360","Safko Memorial Schlrshp","651250006620","MSU","Gift Aid","MSU_GiftAid"
"3361E","Soc Work - Gast Schalon","651250006625","MSU","Gift Aid","MSU_GiftAid"
"3362","Sudler, Louis Prize","651250006630","MSU","Gift Aid","MSU_GiftAid"
"3365I","Krone Memorial","651250006631","MSU","Gift Aid","MSU_GiftAid"
"3366","Schumann,Gilbert & Leona","651250006635","MSU","Gift Aid","MSU_GiftAid"
"3369","Somerton,Melvin & Gerald","651250006640","MSU","Gift Aid","MSU_GiftAid"
"3370","Kraft, Richard Scholarsh","651250006645","MSU","Gift Aid","MSU_GiftAid"
"3371","Steensma Scholarship","651250006650","MSU","Gift Aid","MSU_GiftAid"
"3372","Stansell Fritz & Gretchn","651250006655","MSU","Gift Aid","MSU_GiftAid"
"3373","Simon LouAnna & Roy","651250006660","MSU","Gift Aid","MSU_GiftAid"
"3376","Smith Thomas Award","651250006665","MSU","Gift Aid","MSU_GiftAid"
"3377","Sunday, Erik James Schp","651250006670","MSU","Gift Aid","MSU_GiftAid"
"3374","JMC Smith/Zinman","651250006671","MSU","Gift Aid","MSU_GiftAid"
"3375","Japan Council Award","651250006672","MSU","Gift Aid","MSU_GiftAid"
"3378","Seamon Vet Med Schlrshp","651250006675","MSU","Gift Aid","MSU_GiftAid"
"3379","Stenquist Landscape Arch","651250006680","MSU","Gift Aid","MSU_GiftAid"
"3379A","June Knostman LA Endow","651250006685","MSU","Gift Aid","MSU_GiftAid"
"3379B","Leighton LA Award","651250006686","MSU","Gift Aid","MSU_GiftAid"
"3379D","Robert Phyllis Bach LA","651250006690","MSU","Gift Aid","MSU_GiftAid"
"3381","Troubalos, Dr Stephen","651250006695","MSU","Gift Aid","MSU_GiftAid"
"3380","Schmid Honorary Fund","651250006696","MSU","Gift Aid","MSU_GiftAid"
"3381A","Troubalos, Anastasia N.","651250006700","MSU","Gift Aid","MSU_GiftAid"
"3381B","Troubalos Nicolette Sch","651250006701","MSU","Gift Aid","MSU_GiftAid"
"3382","Soc Sci Distinguished","651250006705","MSU","Gift Aid","MSU_GiftAid"
"3383","Slade, Ed & Dot Schlrshp","651250006710","MSU","Gift Aid","MSU_GiftAid"
"3384","Reddy, Dr and Sasikala","651250006715","MSU","Gift Aid","MSU_GiftAid"
"3388","Sharkey Tuition","651250006716","MSU","Gift Aid","MSU_GiftAid"
"3386","Smith Paul HRI Award","651250006720","MSU","Gift Aid","MSU_GiftAid"
"3387","Scheffel Evelyn & Robert","651250006725","MSU","Gift Aid","MSU_GiftAid"
"3389A","Ferris Global Award","651250006730","MSU","Gift Aid","MSU_GiftAid"
"3389B","Muth Scholarship TISM","651250006735","MSU","Gift Aid","MSU_GiftAid"
"3389I","Estlack. Larry Endow","651250006740","MSU","Gift Aid","MSU_GiftAid"
"3389J","Cucci Endow Scholarship","651250006745","MSU","Gift Aid","MSU_GiftAid"
"3390","Schuster, Alexander Awd","651250006750","MSU","Gift Aid","MSU_GiftAid"
"3391A","Seiferlein Robert Memor","651250006755","MSU","Gift Aid","MSU_GiftAid"
"3392","Shah I C Award","651250006760","MSU","Gift Aid","MSU_GiftAid"
"3393","Steinmuelller Milton Sch","651250006765","MSU","Gift Aid","MSU_GiftAid"
"3394","Swiss Robert Endowed Sch","651250006770","MSU","Gift Aid","MSU_GiftAid"
"3754","Wojcik, Anthony Scholars","651250006771","MSU","Gift Aid","MSU_GiftAid"
"3760","Eve August Memorial","651250006772","MSU","Gift Aid","MSU_GiftAid"
"3396","Smith Lester Legacy Schl","651250006785","MSU","Gift Aid","MSU_GiftAid"
"3398","Sinai Medical Staff Fndn","651250006795","MSU","Gift Aid","MSU_GiftAid"
"3399","Pieper, Howard Endowed","651250006800","MSU","Gift Aid","MSU_GiftAid"
"3401","Schmidt,Dwight Schlrship","651250006810","MSU","Gift Aid","MSU_GiftAid"
"3402","Singh, Paul Fellowship","651250006815","MSU","Gift Aid","MSU_GiftAid"
"3404","Shaltry, Joseph Schlrshp","651250006820","MSU","Gift Aid","MSU_GiftAid"
"3406J","Albright, Virginia","651250006825","MSU","Gift Aid","MSU_GiftAid"
"3406N","Friends of Theatre","651250006830","MSU","Gift Aid","MSU_GiftAid"
"3406P","Hollander Summer Circle","651250006835","MSU","Gift Aid","MSU_GiftAid"
"3407","Thomas & Brooks HRI Sch","651250006840","MSU","Gift Aid","MSU_GiftAid"
"3408","Welsch Endowed Memorial","651250006845","MSU","Gift Aid","MSU_GiftAid"
"3410","Turke, Walter M.D. Schlr","651250006850","MSU","Gift Aid","MSU_GiftAid"
"3412","Tata Romeo Scholarship","651250006855","MSU","Gift Aid","MSU_GiftAid"
"3411","Michael Wells","651250006856","MSU","Gift Aid","MSU_GiftAid"
"3413","TOCE/LUPE Scholarship","651250006860","MSU","Gift Aid","MSU_GiftAid"
"3414","Sirianni Endowed Schlrs","651250006865","MSU","Gift Aid","MSU_GiftAid"
"3415","Steidle Barbra & James","651250006870","MSU","Gift Aid","MSU_GiftAid"
"3416","David and Elaine Trump","651250006871","MSU","Gift Aid","MSU_GiftAid"
"3418","Simon, LouAnna & Roy Awd","651250006875","MSU","Gift Aid","MSU_GiftAid"
"3419","Spaniolo, Victor Award","651250006880","MSU","Gift Aid","MSU_GiftAid"
"3421","Tretheway Helen End Schl","651250006885","MSU","Gift Aid","MSU_GiftAid"
"3425","Tappan, Emory Mem Award","651250006890","MSU","Gift Aid","MSU_GiftAid"
